ID,"Churn (1=yes, 0=No)",Profit,Age,Cancelled,Months since start,Way of payment,Promotion,Region,Profit segment,Sex,Tariff model,Academic title,Revenue from calls (3 months ago),Fixed revenue (3 months ago),Revenue from roaming (3 months ago),Total revenue (3 months ago),Airtime to data service (1 month ago),Airtime incoming (1 month ago),Airtime to mobile (1 month ago),Calls to data service (3 months ago),Calls incoming (3 months ago),Calls roaming (3 months ago)
9062,0,"85,8246854770202",26,0,25,Standing Order,0,8,D,Male,16,1,"11,2711916797388","30,71","8,41284164553088","50,3940333252697",0,"5130,66844324844","2757,01754275751",0,57,0
9063,0,"14,1145924995738",28,0,14,Standing Order,0,7,D,Male,16,0,"3,14971503620656","4,89",0,"8,03971503620656",0,0,0,0,1,0
9064,0,"105,24736537429",32,0,26,Standing Order,0,8,D,Male,5,0,"8,48589197398623","30,71",0,"39,1958919739862",0,"1989,25015984333","565,18283681413",0,3,0
9065,0,"4,96518567897971",50,0,7,Standing Order,0,4,E,Male,8,0,"16,0137521733181",0,0,"16,0137521733181",0,"333,73020478902","54,1510787156943",0,10,0
9066,0,"60,7667196032757",25,0,30,Standing Order,0,8,B,Male,1,0,"51,9802594428081","65,19","77,9351141954855","195,105373638294",0,"7867,29521981412","576,656046396974",0,112,11
9067,0,"37,2636391563071",20,0,13,Standing Order,0,3,C,Male,5,0,"70,5555268321852","28,12",0,"98,6755268321852",0,"3161,69396047717","856,955941876784",0,54,0
9068,0,"6,08672016172201",23,0,10,Standing Order,0,4,D,Male,16,0,"28,5587250611607","28,12",0,"56,6787250611607",0,"1092,29419810927","794,968282077465",0,43,0
9069,0,"45,8568418777716",32,0,8,Standing Order,0,1,D,Female,5,0,"2,53028196434091","28,12",0,"30,6502819643409",0,0,0,0,1,0
9070,1,"378,423413827639",29,0,26,Standing Order,0,7,B,Male,8,0,"431,63354321485",0,0,"431,63354321485",0,"62084,8466108044","40764,5594469119",0,206,3
9071,0,"58,8315384010441",23,0,17,Standing Order,0,2,C,Male,5,0,"62,6331497456","30,71",0,"93,3431497456",0,"2085,61765770888","86,2642689964186",0,15,0
9072,0,"53,7893797379857",30,0,15,Standing Order,0,4,D,Male,16,0,"7,02694251488806","30,71",0,"37,7369425148881",0,"36,4303801023236",0,0,4,0
9073,0,"121,927528019916",21,0,18,Standing Order,0,2,C,Male,5,0,"92,6651173432771","30,71",0,"123,375117343277",0,"8187,84478489252","4486,46839188169",0,56,0
9074,0,"145,027224557607",29,0,23,Standing Order,0,7,D,Male,16,0,"12,8986442821038","28,12",0,"41,0186442821038",0,"6401,42983528301","1415,90324460619",0,24,0
9075,0,"20,7863413669474",27,0,16,Standing Order,0,0,D,Male,5,0,"31,5504781443246","28,12",0,"59,6704781443246",0,"1799,25979322388","82,1613860694597",0,1,0
9076,0,"87,6297735425686",25,0,14,Standing Order,0,3,D,Female,5,0,0,"28,12",0,"28,12",0,"6,57289206514901",0,0,9,0
9077,0,"172,600346146037",25,0,7,Standing Order,0,8,E,Male,16,0,"12,9075312026269","30,71","8,04848876422834","51,6660199668553",0,"9770,82940660374","1413,86021096214",0,56,1
9078,0,"208,696724691688",21,0,6,Standing Order,0,8,E,Male,16,0,"60,6371294513509","28,12",0,"88,7571294513509",0,"6999,27886161412","1413,04892784621",0,126,0
9079,0,"120,536321792668",21,0,6,Standing Order,0,3,E,Female,16,0,"48,2993337398196","28,12",0,"76,4193337398196",0,"5376,78228704283","1391,94295210614",0,81,0
9080,0,"74,0279209989846",30,0,18,Standing Order,0,3,D,Female,16,0,"23,1033601138671","30,71",0,"53,8133601138671",0,"6026,49936202906","2315,31213361369",0,125,0
9081,0,"138,193267440152",22,0,7,Standing Order,0,9,E,Male,16,0,"24,3347366599282","28,12",0,"52,4547366599282",0,"1343,61240671073","940,539171754807",0,30,0
9082,0,"51,1076573614547",25,0,17,Unknown,0,8,D,Male,16,0,"21,8966618104865","30,71",0,"52,6066618104865",0,"18,2407811856568",0,0,3,0
9083,0,"68,947887843633",30,0,16,Standing Order,0,3,D,Male,16,0,"8,97562810411151","28,12",0,"37,0956281041115",0,"899,938665651306","31,5387754385882",0,6,0
9084,1,"171,794202087065",22,0,19,Standing Order,0,3,B,Male,16,0,"134,545442105646","30,71",0,"165,255442105646",0,"3890,58799308493","3305,61281216573",0,79,0
9085,0,"68,1651435130515",24,0,14,Standing Order,0,9,D,Male,5,0,"14,1435017057673","28,12",0,"42,2635017057673",0,"322,754010855459","170,522751527525",0,8,0
9086,0,"27,3923386206236",23,0,27,Standing Order,0,8,D,Male,16,0,"19,1307463527515","30,71",0,"49,8407463527515",0,"653,687220692153","21,6820531068089",0,39,0
9087,0,"217,601773744997",28,0,11,Standing Order,0,7,C,Female,16,0,"43,6930052950555","28,12",0,"71,8130052950555",0,"2460,614453097","3436,73362350918",0,36,0
9088,0,"25,2155115738374",30,0,19,Standing Order,0,0,D,Female,16,0,"8,47420033973066","64,04",0,"72,5142003397307",0,"1254,96545289072","193,127704337184",0,7,0
9089,0,"118,191779507652",25,0,9,Standing Order,0,7,D,Male,16,0,"20,48817280595","28,12",0,"48,60817280595",0,"70,8297229739171","261,785745411004",0,2,0
9090,0,"273,684270639094",24,1,27,Standing Order,0,5,C,Male,17,0,"91,4917000135009","33,59",0,"125,081700013501",0,"904,181771164504","785,893582650021",0,18,0
9091,0,"66,5734565630556",23,0,20,Standing Order,0,3,D,Male,5,0,"7,97196165459093","28,12",0,"36,0919616545909",0,"5307,03053783874","1080,44160074569",0,23,1
9092,0,"39,2635142440351",27,0,11,Standing Order,0,5,D,Female,5,0,"10,3935716439381","30,71",0,"41,1035716439381",0,"636,005084484336","61,6648487503749",0,9,0
9093,0,"33,0138306365175",29,0,7,Standing Order,0,2,E,Male,5,0,"37,7552891378558","28,12",0,"65,8752891378558",0,0,0,0,0,0
9094,0,"7,38620576497371",25,0,7,Standing Order,0,3,D,Male,5,0,"9,54091958589523","28,12",0,"37,6609195858952",0,"5140,72680650385","170,211920478939",0,83,0
9095,0,"5,15813159301094",47,0,14,Standing Order,0,5,D,Male,5,0,"31,1951018801254","28,12",0,"59,3151018801254",0,"819,666937552959",0,0,15,0
9096,0,"146,112533626618",24,0,38,Standing Order,0,5,C,Male,5,0,"46,0352097635474","28,12","307,07518969664","381,230399460188",0,"24552,1573127965","4479,83571408327",0,50,0
9097,0,"93,9814938962086",47,1,50,Standing Order,0,4,C,Male,1,0,"12,8855503271454","62,6","37,1505423088221","112,636092635968",0,"1094,76270882067","637,121875143804",0,11,0
9098,0,"221,56093885657",21,0,34,Standing Order,0,5,C,Male,16,0,"138,878853495336","28,12",0,"166,998853495336",0,"11966,2451557488","5897,30693767204",0,101,0
9099,0,"122,824130428621",22,0,10,Standing Order,0,1,D,Female,16,0,"40,8658178054573","28,12",0,"68,9858178054573",0,"971,472837202439","1895,84051378036",0,25,0
9100,1,"816,458034006742",27,0,7,Standing Order,0,4,E,Female,16,0,"279,277409732249","28,12",0,"307,397409732249",0,"1352,20551224047","1582,28440549736",0,28,0
9101,0,"139,793061608426",27,0,23,Standing Order,0,3,D,Male,16,0,"14,9512166585672","30,71",0,"45,6612166585672",0,"2218,09650067639","469,546851358053",0,93,0
9102,0,"122,053292963239",23,0,6,Standing Order,0,4,E,Female,5,0,"84,0797625531991","28,12",0,"112,199762553199",0,"16451,6635732066","1223,24626650867",0,54,0
9103,0,"66,6353978653756",25,0,28,Standing Order,0,0,D,Male,16,0,"3,26191393369326","28,12",0,"31,3819139336933",0,0,"8,98823777358788",0,1,0
9104,0,"111,088586837404",20,0,15,Standing Order,0,1,C,Male,16,0,"72,5439901675226","30,71",0,"103,253990167523",0,"2762,76716564443","1029,33697640111",0,1,0
9105,0,"47,7227323980708",27,0,38,Standing Order,0,8,D,Male,16,0,"9,0806850463862","30,71",0,"39,7906850463862",0,"19,3028585653468","0,864839855645763",0,3,0
9106,0,"115,110644002882",22,0,16,Standing Order,0,6,D,Male,16,0,"40,4790393268188","28,12",0,"68,5990393268188",0,"1115,27708261069","2678,30543933611",0,17,0
9107,0,"29,4875503909229",28,0,12,Standing Order,0,5,D,Male,16,0,"1,65489063570187","28,12","76,160393856671","105,935284492373",0,"968,171375481594",0,0,21,0
9108,0,"24,7626973204393",47,0,25,Standing Order,0,9,D,Male,8,0,"38,3548565990509",0,0,"38,3548565990509",0,"6318,07207596761","28,4500977325664",0,101,0
9109,0,"24,0435179204798",27,0,17,Standing Order,0,5,B,Male,4,1,"37,7423288360402","62,6",0,"100,34232883604",0,"4881,02839426012","754,782301020473",0,66,0
9110,0,"97,547882056648",28,0,15,Standing Order,0,2,D,Male,16,0,"3,82966576222084","30,71",0,"34,5396657622208",0,"128,324981717124","133,72927047859",0,3,0
9111,0,"61,8352700995685",33,0,10,Standing Order,0,5,D,Female,5,0,"8,71253984847554","28,12",0,"36,8325398484755",0,"131,755381485028","332,232902582639",0,13,0
9112,0,"91,1912819828277",33,0,13,Standing Order,0,8,B,Male,5,0,"220,845169562709","30,71",0,"251,555169562709",0,"21211,254825986","1406,31469752311",0,344,0
9113,0,"0,170377130067931",28,0,14,Standing Order,0,3,D,Male,5,0,"1,19304606928112",0,0,"1,19304606928112",0,"12,4113897113323","46,2455292267033",0,8,0
9114,0,"2,22682709860524",23,0,14,Standing Order,0,6,D,Male,5,0,0,"4,89",0,"4,89",0,"51,7305527881081",0,0,1,0
9115,0,"52,7880402741297",21,0,8,Standing Order,0,5,D,Female,16,0,"55,4772810146038","28,12","71,15906498797","154,756346002574",0,"2070,08349593095","1702,97671347831",0,39,0
9116,1,"66,9143028736881",29,0,26,Standing Order,0,7,B,Male,8,0,"508,432869962953",0,0,"508,432869962953",0,"61564,7031422169","46140,2226130477",0,175,3
9117,0,"94,1075750693026",20,0,13,Standing Order,0,7,D,Male,5,0,"34,2488515943177","28,12",0,"62,3688515943177",0,"4617,54973993246","67,4355992001451",0,24,0
9118,0,"24,0580114681817",20,0,12,Unknown,0,2,D,Female,5,0,"29,4497375138145","28,12",0,"57,5697375138145",0,"5687,9573910875","2057,81121535611",0,76,0
9119,0,"188,792802434453",32,0,9,Standing Order,0,5,B,Male,5,0,"198,645743363991","28,12",0,"226,765743363991",0,"2750,25432796905",0,0,4,28
9120,0,"52,2399519390503",27,0,10,Standing Order,0,4,D,Male,5,0,"8,27613635091135","30,71",0,"38,9861363509114",0,"301,814234340817",0,0,0,0
9121,0,"79,8294260420526",27,0,23,Standing Order,0,3,D,Male,16,0,"13,2414129307339","30,71",0,"43,9514129307339",0,"2582,46756482396","475,612743665618",0,90,0
9122,0,"76,3885494801413",32,0,9,Standing Order,0,9,D,Female,16,0,"78,2659090026765","28,12",0,"106,385909002677",0,"4916,32461583989","2202,93548394732",0,25,0
9123,0,"93,487662689118",21,0,9,Standing Order,0,8,D,Male,3,0,"3,87943792708252","45,36",0,"49,2394379270825",0,"173,065392324177","48,9842517678451",0,0,0
9124,0,"69,5556309629604",21,0,10,Unknown,0,7,D,Male,5,0,"54,4077266173315","28,12",0,"82,5277266173315",0,"2466,83768284125","42,2519227130348",0,48,0
9125,0,"9,41140943803541",21,0,7,Standing Order,0,8,C,Male,5,0,"158,523119520238","30,71",0,"189,233119520238",0,"10944,0548764547","10128,01863672",0,45,0
9126,0,"12,2853013961203",33,0,12,Standing Order,0,5,D,Male,5,0,"22,870953453743","30,71",0,"53,580953453743",0,"396,35084095003",0,0,15,0
9127,0,"63,1641689128606",23,0,15,Standing Order,0,4,D,Male,8,0,"57,5911877799577",0,0,"57,5911877799577",0,"7204,66699036206","2065,25320467648",0,117,0
9128,0,"90,6091865231643",34,0,12,Standing Order,0,8,D,Male,16,0,"8,90281049576669","28,12",0,"37,0228104957667",0,"368,134059310461",0,0,10,0
9129,0,"54,5414169799099",28,0,7,Standing Order,0,6,E,Male,16,0,"7,5605575351214","30,71",0,"38,2705575351214",0,"954,723554437991","210,95768069269",0,8,0
9130,0,"18,287516470615",23,1,15,Standing Order,0,0,D,Female,5,0,"21,4723765389059",0,0,"21,4723765389059",0,"5776,02461885377","928,304747031159",0,79,0
9131,0,"77,5432241192136",35,0,9,Standing Order,0,7,D,Male,5,0,"0,769393679552373","30,71",0,"31,4793936795524",0,"109,980480981559",0,0,2,0
9132,0,"51,5074422802222",35,0,23,Standing Order,0,2,D,Female,5,0,0,"28,12",0,"28,12",0,"19,5171829720511","35,9563146211942",0,2,0
9133,0,"8,42634072710355",25,0,9,Standing Order,0,2,D,Female,16,0,"9,05623201480368","28,12",0,"37,1762320148037",0,"479,096028349475","9,17376195495572",0,6,0
9134,0,"55,8382222086387",35,0,31,Standing Order,0,5,D,Female,3,0,"0,575150564616107","45,36",0,"45,9351505646161",0,"112,398318165458","39,7803527492203",0,4,0
9135,0,"305,640591737915",27,0,15,Standing Order,0,4,D,Male,5,0,"40,7841811581076","30,71","13,0825373318338","84,5767184899414",0,"1536,79603705705","210,691827404289",0,3,1
9136,0,"110,38251087539",29,1,9,Standing Order,0,3,C,Female,5,0,"27,143478744176","28,12",0,"55,263478744176",0,"3060,39326831094","511,968231045158",0,19,0
9137,0,"33,4791187972455",30,0,27,Standing Order,0,5,D,Male,16,0,"0,46598849494171","28,12",0,"28,5859884949417",0,"171,621040900275","17,3782950423783",0,2,0
9138,0,"38,0979014927942",25,0,28,Standing Order,0,0,D,Male,16,0,"2,9940106809807","28,12",0,"31,1140106809807",0,0,"9,97131540489502",0,1,0
9139,0,"60,650701796554",33,0,31,Standing Order,0,4,D,Female,5,0,"10,0892545094164","28,12",0,"38,2092545094164",0,"49,1225173720309","346,454404605311",0,2,0
9140,1,"802,852557760434",20,0,9,Unknown,0,5,B,Male,5,0,"146,169931563575","28,12",0,"174,289931563575",0,"5676,98437161295","3162,33028335987",0,112,11
9141,0,"103,594744254698",26,0,14,Standing Order,0,8,E,Male,16,0,"31,4900936201292","4,89",0,"36,3800936201292",0,"3438,15394696223","1966,25692082575",0,62,0
9142,0,"26,4861763817085",20,0,14,Standing Order,0,8,D,Male,5,0,"56,8995624711979","28,12","23,4688525008255","108,488414972023",0,"1801,42726630428","221,915593750507",0,38,0
9143,1,"243,174046726167",24,0,11,Standing Order,0,6,B,Male,5,0,"152,781945021771","28,12",0,"180,901945021771",0,"4065,57513558425","6624,58986812862",0,83,4
9144,0,"38,8045390120219",28,0,14,Standing Order,0,7,D,Male,5,0,"15,5114390365279",0,0,"15,5114390365279",0,"262,66048853037","513,553637794568",0,6,0
9145,1,"102,122418686835",23,0,10,Standing Order,0,5,C,Female,5,0,"169,896925758765","28,12","24,3671265169897","222,384052275755",0,"16299,2923829202","6155,00311103287",0,192,0
9146,0,"45,3280228897496",30,0,21,Standing Order,0,9,D,Female,16,1,"6,28211441837933","30,71",0,"36,9921144183793",0,"17,4442505285429",0,0,0,0
9147,0,"36,819131466226",31,0,8,Standing Order,0,8,D,Male,16,0,"91,8019727419346","28,12",0,"119,921972741935",0,"529,921461845488","3328,91777271615",0,5,0
9148,0,"26,8757786217397",37,0,18,Standing Order,0,0,D,Female,16,0,"43,4138469469478","30,71",0,"74,1238469469478",0,"604,929641354422","490,487118384523",0,36,0
9149,1,"31,6969937564988",23,0,9,Standing Order,0,4,B,Female,16,0,"292,670605774295","28,12",0,"320,790605774295",0,"15078,8296202551","5772,13639972567",0,96,0
9150,0,"148,811028364115",33,0,17,Standing Order,0,2,C,Male,4,0,"69,3554072468741","62,6",0,"131,955407246874",0,"65,3117260287936",0,0,5,0
9151,0,"5,7721579162328",28,0,15,Standing Order,0,3,D,Female,5,0,"4,1619141767979","28,12",0,"32,2819141767979",0,"246,060935960882",0,0,8,0
9152,0,"77,6791456429361",24,0,26,Unknown,0,7,D,Male,16,0,"7,60063559349063","30,71",0,"38,3106355934906",0,"221,449084590069",0,0,0,0
9153,0,"35,6563464601167",24,0,16,Standing Order,0,8,C,Male,5,0,"48,9205786828668","30,71",0,"79,6305786828668",0,"1593,30157696252","654,104156238618",0,26,0
9154,1,"292,194215024273",22,0,23,Standing Order,0,3,C,Male,3,0,"128,589664898201","45,36","42,4685926215569","216,418257519758",0,"135,871260563803","338,254218126594",0,28,3
9155,0,"144,60541273493",23,0,9,Standing Order,0,3,D,Male,5,0,"8,91246071460829","28,12",0,"37,0324607146083",0,"7251,08270371614","2631,65434032498",0,29,0
9156,0,"27,4343230440932",29,0,8,Standing Order,0,2,D,Male,16,0,"11,5457576254214","28,12",0,"39,6657576254214",0,"154,153014355642","94,4897927714993",0,2,0
9157,0,"68,0999580651879",34,0,13,Standing Order,0,6,D,Male,5,0,"13,771414412227","28,12",0,"41,891414412227",0,0,0,0,2,0
9158,0,"62,1606202178805",31,0,10,Standing Order,0,1,D,Male,5,0,"97,1717492574814","30,71",0,"127,881749257481",0,"3024,53775647663","158,792006993706",0,105,0
9159,0,"16,079961907888",22,0,7,Standing Order,0,5,E,Female,5,0,"84,4906861392999","30,71",0,"115,2006861393",0,"362,625808152696","47,1820864833616",0,25,0
9160,0,"71,2591751658787",33,0,25,Standing Order,0,6,D,Male,5,0,"6,56908131837454","30,71",0,"37,2790813183745",0,"1009,33515291006","646,639256290337",0,21,0
9161,0,0,28,0,15,Standing Order,0,3,D,Male,5,0,"8,09118387882378",0,"9,44541997482637","17,5366038536502",0,"7,68309750804999",0,0,24,0
9162,0,"43,9825174719141",25,0,12,Standing Order,0,9,D,Female,5,0,"0,566089500413798","30,71",0,"31,2760895004138",0,0,0,0,0,0
9163,0,"28,1429575940751",30,0,15,Standing Order,0,3,D,Female,5,0,"2,30986859568225","28,12",0,"30,4298685956823",0,"25,8111315385155","105,594902909494",0,2,0
9164,0,"13,9582995172804",24,0,11,Standing Order,0,7,D,Male,5,0,"10,7966855572787","28,12",0,"38,9166855572787",0,"1209,24449953958",0,0,31,0
9165,0,"50,9138796337757",27,0,12,Standing Order,0,9,D,Female,5,0,"46,3532201412687","30,71",0,"77,0632201412687",0,"1107,68563953755","84,0736434320797",0,41,0
9166,0,"57,5995843631193",23,0,19,Standing Order,0,5,D,Male,16,0,"8,26330405771995","28,81",0,"37,07330405772",0,0,0,0,11,0
9167,0,"108,46938313579",32,0,7,Standing Order,0,2,E,Female,5,0,"27,8966706290473","28,12",0,"56,0166706290473",0,"2681,74272217902","853,003229917853",0,49,0
9168,0,"101,766376947267",23,0,27,Standing Order,0,8,D,Male,16,0,"18,4282905059872","30,71",0,"49,1382905059872",0,"593,205752911299","22,5813575831941",0,28,0
9169,0,"97,6185374891266",24,0,9,Standing Order,0,5,D,Male,16,0,"5,98168828425698","28,12",0,"34,101688284257",0,"347,986706821948","1076,63882461945",0,2,0
9170,0,"262,049099725206",29,0,27,Standing Order,0,9,B,Male,16,0,"90,8471426114181","30,71",0,"121,557142611418",0,"4135,17456886745","481,229794042579",0,41,0
9171,0,"11,6813405329995",25,0,8,Standing Order,0,5,C,Female,5,0,"105,516022162059","28,12",0,"133,636022162059",0,"152,874781108885",0,0,19,0
9172,0,"156,332156827649",25,0,6,Standing Order,0,8,E,Male,16,0,"33,6098862358402","28,12",0,"61,7298862358402",0,"866,170275514205","2185,20548253846",0,32,0
9173,0,"129,927422959756",29,0,18,Standing Order,0,3,D,Female,16,0,"14,4710726579397","28,12","13,897712509931","56,4887851678706",0,"66,0514203599921","8,80486798596549",0,1,0
9174,0,"15,5138804217417",32,0,9,Standing Order,0,0,C,Female,5,0,"41,5877285493017","28,12",0,"69,7077285493017",0,"38,1638064591291",0,0,9,0
9175,0,"63,5478861105304",33,0,11,Standing Order,0,5,D,Male,5,0,"14,6382319414941","28,12","19,2338265469231","61,9920584884172",0,"429,808749509988",0,0,4,1
9176,0,"66,9070917311605",32,0,17,Standing Order,0,7,D,Male,5,0,"17,1812877403041","28,12",0,"45,3012877403041",0,"643,019148971652",0,0,7,0
9177,0,"50,2138406034077",25,0,28,Standing Order,0,0,D,Male,16,0,"2,61369466231689","28,12",0,"30,7336946623169",0,0,"11,8439614748635",0,1,0
9178,0,"3,09110970610121",28,0,14,Standing Order,0,5,D,Male,5,0,"3,05476737312009","28,12",0,"31,1747673731201",0,"26,4686910714238",0,0,3,0
9179,0,"18,7452142500701",29,0,12,Standing Order,0,1,D,Male,16,0,"17,205122691187","4,89",0,"22,095122691187",0,"2114,54370166288","755,022120767276",0,29,0
9180,0,"61,2853263628016",32,0,10,Standing Order,0,7,D,Male,5,0,"12,4415245246893","30,71",0,"43,1515245246893",0,"2,10189633757689","5254,89328712637",0,5,0
9181,0,"16,7912097117167",27,1,10,Standing Order,0,6,D,Male,16,0,"29,1687213045155","28,12",0,"57,2887213045155",0,"5765,21412201641","298,442309689882",0,107,0
9182,0,"32,703785574515",26,0,23,Standing Order,0,8,D,Male,16,0,"26,0095998421673","28,12",0,"54,1295998421673",0,"159,64063152425","364,306390071113",0,55,0
9183,0,"40,7629574922777",26,0,8,Standing Order,0,4,D,Female,5,0,"0,210205152325233","28,12",0,"28,3302051523252",0,"58,3421295385902",0,0,0,0
9184,0,"122,853460086925",25,0,9,Standing Order,0,7,D,Male,16,0,"18,4441868101719","28,12",0,"46,5641868101719",0,"71,9051528283377","261,865533063589",0,2,0
9185,0,"37,7608310884124",23,0,14,Standing Order,0,7,D,Female,16,0,"6,16380017606446","28,12",0,"34,2838001760645",0,"142,308256601466","49,9483761372485",0,4,0
9186,0,"52,1432201496598",33,0,17,Standing Order,0,6,D,Male,16,0,"3,57835567126004","28,12",0,"31,69835567126",0,"48,1331183443141",0,0,8,0
9187,0,"38,1723921378753",30,0,6,Standing Order,0,1,E,Male,5,0,"21,0387428668095","28,12","1,60271057604324","50,7614534428528",0,"118,991410078579","209,436448034095",0,5,0
9188,0,"0,009633430943608",47,0,10,Standing Order,0,1,D,Male,8,0,"30,9274562400833",0,0,"30,9274562400833",0,"90,4485907495914",0,0,27,0
9189,0,"29,3766216167281",21,0,10,Standing Order,0,1,D,Male,5,0,"12,287998785101","28,12",0,"40,407998785101",0,0,0,0,6,0
9190,0,"13,1230626841253",23,0,14,Standing Order,0,6,D,Male,5,0,0,"4,89",0,"4,89",0,"48,272479059965",0,0,1,0
9191,0,"242,995738297931",33,0,22,Standing Order,0,2,B,Male,18,0,"111,302392721518","62,6","97,0759073359669","270,978300057485",0,"14025,4818509747","509,812083970151",0,139,2
9192,0,"146,265102105979",28,0,24,Standing Order,0,2,D,Male,16,0,"61,3587042654703","30,71",0,"92,0687042654703",0,"2028,54415954486","417,706959931092",0,33,0
9193,0,"97,9957082969717",22,0,16,Standing Order,0,6,D,Male,16,0,"54,0340783910069","28,12",0,"82,1540783910069",0,"1294,99468515777","2488,89193303749",0,15,0
9194,0,"28,5383099297516",33,0,9,Standing Order,0,7,D,Male,5,0,0,"28,12",0,"28,12",0,0,0,0,1,0
9195,0,"55,9458098109679",35,0,9,Standing Order,0,1,D,Male,16,0,"14,0876595698331","28,12",0,"42,2076595698331",0,"378,848343952156","53,6050932707623",0,4,0
9196,0,"2,28885576130277",31,0,7,Standing Order,0,1,E,Female,5,0,0,"28,12",0,"28,12",0,"217,302745066257","143,393587265549",0,2,0
9197,0,"9,66883448853958",27,0,6,Standing Order,0,6,E,Male,16,0,"13,6723447588683","28,12",0,"41,7923447588683",0,"16,64756443378","80,5086490866645",0,3,0
9198,0,"8,25185657664544",22,0,16,Standing Order,0,4,D,Male,16,0,"3,14079611608813",0,0,"3,14079611608813",0,"37,2009621137904","139,130196924278",0,2,0
9199,1,"305,785025786942",21,0,7,Standing Order,0,2,E,Female,16,0,"0,285666455263457","28,12",0,"28,4056664552635",0,"650,677886485106","1404,43253337339",0,5,1
9200,0,"57,3502292666233",22,0,10,Standing Order,0,3,D,Male,16,0,"16,7412667696736","28,12",0,"44,8612667696736",0,"1520,92600999907","229,868598865816",0,11,0
9201,0,"239,85035027758",33,0,7,Standing Order,0,8,B,Male,18,0,"99,3304834705723","62,6","41,5382364236372","203,468719894209",0,"6264,68909520456","1031,48449044847",0,116,0
9202,0,"139,65746336547",29,0,25,Standing Order,0,2,B,Male,5,0,"105,288447543145","28,12",0,"133,408447543145",0,"5045,24911603997","512,276318963254",0,58,0
9203,0,"69,1254216638752",32,0,7,Standing Order,0,6,E,Female,5,0,"2,31826845690542","28,12",0,"30,4382684569054",0,0,0,0,12,0
9204,0,"5,28370191598102",26,0,15,Standing Order,0,1,D,Female,16,0,"9,19429427744135",0,0,"9,19429427744135",0,"405,208250242423","33,941508842552",0,5,0
9205,1,"47,1744420094054",24,0,11,Standing Order,0,7,C,Male,16,0,"85,9918403750743","30,71","44,264649735474","160,966490110548",0,"712,206357122844","921,138976395171",0,47,0
9206,0,"30,3302327216648",27,0,10,Standing Order,0,4,D,Male,5,0,"0,996344104152351","28,12",0,"29,1163441041524",0,"140,206184149365",0,0,7,0
9207,0,"11,2173297234376",27,0,12,Standing Order,0,7,D,Male,5,0,"7,67280415978293","30,71",0,"38,3828041597829",0,"1122,9823294537","75,5596656039719",0,23,0
9208,0,"34,663711816682",30,0,15,Standing Order,0,9,D,Male,5,0,"1,25772167448186","30,71",0,"31,9677216744819",0,"27,237374391485",0,0,3,0
9209,0,"9,72436859599632",26,0,12,Standing Order,0,9,D,Male,16,0,"3,11925555550317","28,12",0,"31,2392555555032",0,"530,732740053815","57,6030512444227",0,6,0
9210,0,"99,2684839745476",29,0,6,Standing Order,0,5,E,Male,5,0,"28,6908950736742","28,12","84,3832623919355","141,19415746561",0,"3962,22748211168","544,181630815021",0,38,0
9211,0,"5,54967220001326",22,0,16,Standing Order,0,6,D,Male,16,0,"47,9518741066688","28,12",0,"76,0718741066688",0,"1354,4383899848","2739,75922263521",0,14,0
9212,0,"112,25522157781",28,0,9,Standing Order,0,3,D,Male,16,0,"118,557580687329","28,12",0,"146,677580687329",0,"1212,3960328815","1763,4048363484",0,24,0
9213,0,"14,4498410955083",27,0,28,Unknown,0,9,D,Male,5,0,0,"30,71",0,"30,71",0,"93,6727659477683",0,0,11,0
9214,0,"2,99201783078518",29,0,15,Standing Order,0,5,D,Male,16,0,"18,1304435461497","28,12",0,"46,2504435461497",0,"110,310536334348",0,0,14,0
9215,0,"28,6929341350093",21,0,11,Standing Order,0,8,D,Male,5,0,"3,91018852049081","30,71",0,"34,6201885204908",0,"467,69806954269","113,809656342016",0,3,0
9216,0,"119,068062666154",27,0,7,Standing Order,0,9,E,Male,5,1,"22,8820392727223","28,12","15,8783277674589","66,8803670401812",0,"362,958207215524","17,9940350980517",0,16,0
9217,0,"102,050966353915",29,0,7,Standing Order,0,2,E,Male,5,0,"12,9473271923394","28,12","17,436463621725","58,5037908140644",0,"83,5909998515284",0,0,3,0
9218,1,"282,009928203473",20,0,6,Standing Order,0,2,E,Male,16,0,"267,26527095168","30,71",0,"297,97527095168",0,"14030,4166062236","10248,1259022936",0,251,0
9219,0,"92,3912724956153",24,0,26,Standing Order,0,5,D,Female,5,0,"11,9653065453694","30,71",0,"42,6753065453694",0,"3,88983393642791",0,0,0,0
9220,0,"89,6972003283348",21,0,18,Standing Order,0,2,D,Male,5,0,"42,3457114065978","28,12","5,22888344522507","75,6945948518229",0,"3992,93954845879","2136,67218332386",0,21,0
9221,0,"36,9358433547643",34,0,8,Standing Order,0,9,D,Male,5,0,"14,7352164603291","30,71","8,89743497290275","54,3426514332319",0,"2073,93645376125",0,0,19,0
9222,1,"501,744364623669",26,0,15,Standing Order,0,9,B,Female,5,0,"403,040441223273","28,12",0,"431,160441223273",0,"17915,7059370357","20418,1361447434",0,199,0
9223,0,"2,17418907041152",25,1,36,Standing Order,0,4,D,Female,5,0,"44,4104160335027","28,12",0,"72,5304160335027",0,"1849,04724441296","1556,27060408645",0,53,0
9224,0,"102,235975549292",24,0,11,Standing Order,0,5,D,Male,16,0,"8,03179177112345","28,12",0,"36,1517917711234",0,"4645,57243637216","2728,66934053997",0,25,0
